SalePrice,id
120859.53691300002,1625
170452.54903500897,1626
190582.15424694907,1627
280021.09485138254,1628
184313.18863868606,1629
345037.3742923665,1630
230401.94780487687,1631
244459.26090129744,1632
174440.9960374635,1633
185156.26676201116,1634
176706.7483973534,1635
152578.34298140116,1636
199100.54587703577,1637
181426.71434846747,1638
190515.84547789712,1639
250882.9260563156,1640
183790.88245750172,1641
237825.68560509427,1642
216168.5451192159,1643
232651.5564683577,1644
196243.3883273257,1645
158437.26408653468,1646
162485.07393802557,1647
130092.80997566262,1648
138945.29758464944,1649
114357.95753029795,1650
120810.78307246072,1651
97580.94236973522,1652
99581.89276235177,1653
145872.11302769213,1654
138767.4779665115,1655
140735.6985407335,1656
147519.4876432962,1657
142980.1717541621,1658
119989.07625446911,1659
155445.67532750237,1660
419298.6280886651,1661
409960.1644741657,1662
380156.94759417314,1663
405317.02672523586,1664
304524.52794060117,1665
332727.8003930027,1666
378054.4777495622,1667
345331.7998007408,1668
314023.8156650114,1669
355979.9717373743,1670
257720.43581986323,1671
422106.3356117003,1672
290130.4555887994,1673
241744.7427118794,1674
191549.89751968338,1675
190618.34535571196,1676
217118.77467511458,1677
438373.38171008026,1678
384877.25932877,1679
328430.56206946634,1680
251804.6261468511,1681
320551.69496732973,1682
180758.15710322643,1683
177031.5059229858,1684
175707.9234991109,1685
167858.36116335442,1686
174089.0974032515,1687
189156.09872274002,1688
196665.9324505534,1689
199987.54270210606,1690
186979.31120988517,1691
270939.6995971971,1692
170797.6539140258,1693
184650.31517458934,1694
169535.54770651396,1695
273139.30757000414,1696
174714.30275650532,1697
356328.72433607414,1698
310821.2442265928,1699
250690.61080841706,1700
275275.7655233679,1701
239339.26262258212,1702
242622.78779001447,1703
274618.4615428613,1704
240254.7258982153,1705
351918.58074919175,1706
213223.89261894688,1707
200166.48626534513,1708
272020.5599658438,1709
217809.24435683814,1710
271321.5062671845,1711
257725.63940823922,1712
275776.6887206791,1713
221973.24773980858,1714
208302.04478899724,1715
184707.92577077175,1716
178302.8199177089,1717
136842.9262951145,1718
208628.25938534597,1719
245426.44968563525,1720
166354.44551248185,1721
127172.52926930512,1722
155390.51401892072,1723
204903.5444044428,1724
236352.28254240184,1725
184387.67089248297,1726
150056.63381202635,1727
177684.4938215232,1728
167523.19336402905,1729
159384.82491728713,1730
121720.38717745706,1731
125576.66575250425,1732
114362.07554234349,1733
120517.87605578043,1734
126408.52857944214,1735
109538.27548436861,1736
300626.01423268043,1737
245427.90980908155,1738
244841.06712087514,1739
205655.21277453157,1740
186161.2012545501,1741
172304.63340812473,1742
179672.25082832135,1743
309047.63011209504,1744
218225.19329284286,1745
187923.17215696877,1746
216429.6539849952,1747
216340.3373839522,1748
143793.24088894943,1749
125301.22798789294,1750
250193.1435772964,1751
116708.2035476506,1752
150776.58143069246,1753
197324.7575878627,1754
163244.207305843,1755
125232.62281038842,1756
120874.81093065959,1757
146173.97528410924,1758
162914.81203525033,1759
165864.85923613605,1760
145371.6881276238,1761
178226.21154473803,1762
186586.11259310058,1763
114040.63394846802,1764
162901.68352216415,1765
189156.8159554238,1766
221057.06220175675,1767
141194.72600067983,1768
176359.5434282765,1769
152452.0493851006,1770
126120.31772082638,1771
129969.54891021093,1772
128605.38972472986,1773
140659.85084972443,1774
141933.40904825105,1775
129414.13031068027,1776
108882.796902105,1777
138695.80415989956,1778
117226.33401048461,1779
181779.59824793335,1780
127000.85743430849,1781
87811.76584945558,1782
141429.4575126975,1783
106688.54341016029,1784
124913.87717867024,1785
143039.070036506,1786
166335.06235727633,1787
59761.72706270954,1788
100343.99352158839,1789
77853.6790180146,1790
179312.7222668204,1791
157557.8324752589,1792
129183.18351400166,1793
154077.2100886155,1794
133174.70342407876,1795
132423.874304124,1796
114687.15140915576,1797
121971.34263340093,1798
110452.68063832315,1799
133045.85986862725,1800
125280.06022123339,1801
145466.23835416866,1802
149797.0738098811,1803
136516.72198271277,1804
137478.25272870928,1805
123426.69188716768,1806
138741.11387487163,1807
127472.42288257518,1808
122748.8959730568,1809
140454.96764918725,1810
94718.03321612788,1811
97154.81147305803,1812
122499.18352032048,1813
95240.0817846262,1814
53868.599043833674,1815
97675.20800635073,1816
104381.6865525269,1817
140412.1607589686,1818
126472.34537546696,1819
50723.16507187464,1820
118130.69890177315,1821
151309.0835060923,1822
43011.87633476226,1823
129940.5261529249,1824
138362.70349963737,1825
103623.15453195517,1826
102392.64939761959,1827
136571.82805482985,1828
126078.73993938189,1829
136469.08698871537,1830
148754.86013989395,1831
74802.07394957596,1832
142185.41208073273,1833
117805.93148961723,1834
120672.87487352552,1835
124286.23885388658,1836
86656.0829682035,1837
121411.23652274736,1838
96384.34331415717,1839
143454.84326238657,1840
133963.5490951538,1841
88487.73732532324,1842
128038.84663120304,1843
144936.30903128476,1844
143189.58128160558,1845
156253.40337438587,1846
165843.6793590337,1847
53223.96275860936,1848
113446.62337609916,1849
116939.78290887838,1850
151783.30155443138,1851
126135.2236144926,1852
121035.30694303373,1853
165757.49039301884,1854
148718.63545471453,1855
224095.0095643084,1856
135751.34081484348,1857
136444.44828439172,1858
122454.48786338136,1859
145342.80348235046,1860
121929.57641153056,1861
326869.00817139447,1862
307301.9865894021,1863
307371.1658550736,1864
343074.0547741834,1865
330872.5962293351,1866
231591.35931949556,1867
287204.0957522882,1868
201557.65521169303,1869
227403.33734263235,1870
259654.8730503992,1871
174467.0491361239,1872
234655.95654423838,1873
153629.38123424485,1874
198821.46422625968,1875
197421.95811124388,1876
209802.65343834154,1877
207665.70501403126,1878
128498.96461174477,1879
133594.01568779146,1880
243445.30958254187,1881
244449.62815529644,1882
186531.4772371553,1883
202823.4483908803,1884
244213.3408823918,1885
292145.13132714835,1886
212423.35184408323,1887
271827.9318697236,1888
164888.70062713575,1889
113625.05243901144,1890
136009.0278826183,1891
97864.74685237434,1892
124555.19920721177,1893
123045.90563835105,1894
133751.54567794324,1895
127824.11801786645,1896
115878.39105081967,1897
109615.70378230618,1898
163261.0340501708,1899
157194.9619750068,1900
169714.57842414084,1901
152782.4139858056,1902
219290.71251405033,1903
147211.86484870082,1904
199977.65765677573,1905
156683.27529982387,1906
206278.25886304304,1907
110777.70263008185,1908
132735.32241436836,1909
119828.41347253959,1910
222345.51590934207,1911
333727.15415972436,1912
142599.7216658807,1913
53730.039311535445,1914
295934.6143424623,1915
65288.57078663481,1916
252349.37571590728,1917
140879.73610157473,1918
176481.71011793733,1919
154334.4697823083,1920
383149.3401646146,1921
322157.2812649736,1922
231975.6487451757,1923
215778.8876884337,1924
196192.23075894074,1925
369725.0697043827,1926
133549.23593721213,1927
158452.19997981234,1928
124883.42616545297,1929
134164.0902176503,1930
142418.70460177504,1931
141392.35826457903,1932
183723.70111095923,1933
182695.87144094083,1934
170053.93832019262,1935
194877.84151805606,1936
185532.5055134685,1937
170208.5868225898,1938
242256.70266094268,1939
192870.08664690627,1940
170268.75280551,1941
185377.63902344118,1942
213087.16107607822,1943
368629.50182735035,1944
397822.1794427304,1945
130646.31954716129,1946
271679.11909844866,1947
170677.35345034106,1948
246613.97059317233,1949
191150.94256593825,1950
243959.2069698236,1951
206072.9689397719,1952
164440.60862563126,1953
183072.34532951258,1954
136255.9873674642,1955
298870.5071956763,1956
151598.03779822064,1957
301532.2695666584,1958
144156.33708564093,1959
115542.25559967771,1960
120199.74349106371,1961
98319.64292162078,1962
105425.76919453489,1963
106746.84302881667,1964
140441.86797768282,1965
139844.0352340216,1966
291057.099990619,1967
416499.50242220034,1968
389962.4341908117,1969
412184.2600091701,1970
459320.0848158377,1971
382440.1009624617,1972
265658.11884290236,1973
336640.7757242442,1974
451298.3775231466,1975
275881.06663705315,1976
353350.34500377096,1977
349057.9496510922,1978
327559.7865399131,1979
203030.11400418397,1980
342075.4731266427,1981
219430.49435247903,1982
206115.56111585523,1983
170098.53766224562,1984
224159.0470922499,1985
208863.93602940865,1986
183712.72991409875,1987
174969.10677905515,1988
191969.87977605048,1989
208014.2462489755,1990
228687.78039084113,1991
214478.25599364255,1992
168358.7636471237,1993
231053.9942591698,1994
184816.39081179857,1995
250833.3780817255,1996
318605.70797499386,1997
318952.95372240443,1998
280109.3405899544,1999
319515.8588638336,2000
272992.7434740572,2001
242461.1531291471,2002
256565.7533170661,2003
277959.3042969763,2004
227255.20096182628,2005
222510.22078457806,2006
251286.63488800862,2007
214291.61530548104,2008
195726.19449014496,2009
197863.91390406585,2010
145152.15459785733,2011
176139.50059219723,2012
178351.13540480728,2013
183255.86626684672,2014
208887.63508912397,2015
190152.25703256743,2016
193439.7709486977,2017
118028.58977966604,2018
132401.02226916116,2019
103784.38178133052,2020
103231.52837785336,2021
182828.03074478178,2022
143338.4154102879,2023
269263.5276204836,2024
351625.7785335289,2025
174816.0432928429,2026
158413.1019160906,2027
155063.0431273255,2028
168534.22704214422,2029
266156.50557772315,2030
232419.0052604152,2031
254280.38547054978,2032
257563.13924807456,2033
173692.11349345936,2034
219480.80787974957,2035
202331.8658223676,2036
209050.09293837956,2037
320653.2804489629,2038
232605.53460850625,2039
270626.48267783993,2040
298336.78498564183,2041
206730.52895822146,2042
174357.33478309325,2043
175465.7856086602,2044
215006.28348904228,2045
146405.39985418384,2046
146747.08530450513,2047
141800.1352311317,2048
143956.7784665086,2049
179818.67025002209,2050
105213.82937593595,2051
124481.22598687871,2052
148698.51934574908,2053
87400.90387220861,2054
159290.2934817312,2055
148708.24767973513,2056
112574.58562785319,2057
216575.77865792933,2058
132760.24245592003,2059
172989.839071613,2060
176843.64454791564,2061
128633.61981372576,2062
116540.76036661786,2063
137857.6194034029,2064
119041.1460160587,2065
164752.51236619375,2066
113710.0788136571,2067
149311.66677545925,2068
87970.37149648854,2069
117793.00785724934,2070
94293.15139710813,2071
136649.009762173,2072
133419.93843518937,2073
188189.67190540567,2074
151090.16494201997,2075
120491.27525076088,2076
151814.35344227037,2077
125712.59900817281,2078
134778.3386523971,2079
116998.36199693567,2080
128855.2964042399,2081
123601.91094099468,2082
149603.44946726892,2083
109048.9158912064,2084
114648.4395000385,2085
116682.58379486769,2086
124126.77665402809,2087
97186.05900257909,2088
76524.63792475808,2089
123685.52783596188,2090
109462.47178113648,2091
120757.61546664327,2092
115661.54605293697,2093
112893.17486155282,2094
149119.98530194297,2095
83999.89869085852,2096
97649.48079147041,2097
149290.75345752423,2098
51650.3269767281,2099
78284.12961004357,2100
118007.09997770317,2101
129264.0089837764,2102
105825.50141995633,2103
141238.98561301758,2104
128407.61138937942,2105
66874.4178848845,2106
188958.34391143583,2107
116459.45668304032,2108
110547.8860256313,2109
128290.33731197585,2110
137649.9679498456,2111
137784.66199208435,2112
120192.59380913698,2113
120630.06916836668,2114
162664.5692187181,2115
118256.09358089768,2116
151207.44813005463,2117
127331.00609960029,2118
109806.6531021511,2119
113239.9084932761,2120
98857.9889790147,2121
114141.9802076978,2122
82887.55413662645,2123
160836.51627193467,2124
128359.32076571953,2125
147547.1137388661,2126
162984.83062049153,2127
125803.81167650841,2128
95398.25985077032,2129
136538.05973592846,2130
143554.32136213774,2131
113363.62264003496,2132
123402.01138319376,2133
123686.98648136733,2134
99355.91068457204,2135
78640.8196227322,2136
106927.8230211703,2137
132628.6785490992,2138
152857.96872710393,2139
139736.7397477298,2140
165793.78227438204,2141
125308.09716366274,2142
147918.11776066717,2143
123716.58954408338,2144
137563.7405603089,2145
172108.65988332298,2146
143221.79764908526,2147
134544.73205644864,2148
150249.41068720206,2149
236342.98105571562,2150
117072.80163147853,2151
172694.96264873067,2152
160553.73696281473,2153
101462.95669008273,2154
141226.28928177094,2155
260455.36028557265,2156
226151.22036606102,2157
237481.6062374887,2158
214656.85531903664,2159
181291.2818573679,2160
238122.49836310925,2161
360654.420150851,2162
333539.5486588904,2163
256245.17417706497,2164
203410.85164952878,2165
159357.4710653377,2166
219544.42244193907,2167
191567.2783377073,2168
197940.61998404027,2169
217378.06401754712,2170
159589.0524417549,2171
133262.9048797181,2172
172205.28279138159,2173
222205.34614277745,2174
302308.702330441,2175
312902.0597657119,2176
236387.10767000454,2177
213526.65541507053,2178
136513.9931260685,2179
212945.0921197171,2180
192831.60541889488,2181
224129.32335967198,2182
189999.59540877008,2183
120558.540632249,2184
129395.27666996542,2185
145835.1479237582,2186
153512.77244899684,2187
155774.12066264817,2188
262171.46472611045,2189
80983.29048458114,2190
81833.62521537243,2191
88195.40717181632,2192
111000.27054853622,2193
99903.42610996497,2194
102117.12526504615,2195
101681.18014298048,2196
116236.73886174646,2197
160503.65164042538,2198
180571.70294246988,2199
149898.12534012104,2200
147634.01853689703,2201
215682.22377679628,2202
137909.8806221187,2203
177883.59270256758,2204
118420.3184536485,2205
139992.23867642006,2206
225849.2279517127,2207
268654.3611787577,2208
242934.40143260462,2209
122035.03262034737,2210
120261.05872667907,2211
120885.96110248375,2212
104988.6329915419,2213
136767.88186483236,2214
102080.67115465194,2215
148269.41592528555,2216
68341.55477144674,2217
68824.6035919211,2218
67622.96802136152,2219
56263.36995660933,2220
296985.4753350956,2221
272753.8495060166,2222
283756.90177162504,2223
208281.49136419367,2224
118959.65558071202,2225
181331.27011949167,2226
196554.23542374177,2227
265526.58889372484,2228
251119.00057793147,2229
152513.39995739528,2230
210111.04216781465,2231
178627.738738795,2232
177569.03143079986,2233
242826.09528348176,2234
216146.51041025182,2235
253341.82788007718,2236
313752.0792094311,2237
196688.34231655565,2238
110813.22111096261,2239
154532.96867150473,2240
154107.4379326282,2241
124976.60619826084,2242
133851.679806086,2243
105164.7381572579,2244
102154.02671304793,2245
140748.184067862,2246
117946.28784034066,2247
121359.97226381995,2248
119248.55098818618,2249
132194.82374035055,2250
108024.43862999397,2251
182610.8515389603,2252
153234.07863122944,2253
182805.30077194367,2254
184849.5624959687,2255
181333.4421387345,2256
207424.20597990535,2257
162345.45891061507,2258
174323.07966012196,2259
161313.26054550344,2260
197090.45776146467,2261
211668.4275623807,2262
377783.80378067604,2263
446880.3941573898,2264
174568.977104823,2265
313428.9072958876,2266
359034.8927057557,2267
432511.6786511739,2268
152071.30189704394,2269
201310.88498098403,2270
215440.20897053523,2271
195592.33906037398,2272
165021.21759645664,2273
178311.54611920795,2274
153946.54489226575,2275
189884.6792483779,2276
182219.55235490273,2277
149739.07142408472,2278
126281.62173687066,2279
118101.3309902126,2280
163001.72471391998,2281
182203.33336332484,2282
109003.77719352556,2283
112357.55865066369,2284
142176.92434659504,2285
123534.61891697026,2286
371166.1136446659,2287
273314.06098328554,2288
365844.3368025884,2289
448725.32977853494,2290
337760.5181691429,2291
443748.50131196476,2292
465091.66290481447,2293
405886.57284135727,2294
467727.18981142715,2295
279251.90212879016,2296
342177.1051007468,2297
336994.2943241094,2298
353017.3876035774,2299
340987.2707546527,2300
312815.0985787562,2301
250690.4115027817,2302
248454.6086663885,2303
253675.08320043216,2304
192515.55096702167,2305
187350.95194126485,2306
195939.77691756265,2307
229404.6628247623,2308
286415.7499052459,2309
211924.132738783,2310
199110.99696130955,2311
177309.65359719115,2312
172800.03465619992,2313
172933.46231399596,2314
182336.72436149328,2315
195296.4394748548,2316
187666.36724774537,2317
179322.2392967731,2318
183537.30596356484,2319
187156.15784408487,2320
237939.3018077059,2321
179400.3653598924,2322
198082.71459729757,2323
182926.67688317184,2324
215125.5963377411,2325
177742.21291450574,2326
203058.19780285348,2327
223263.4874975315,2328
192383.32639101424,2329
180515.38349628713,2330
341926.85740471777,2331
400568.4612298006,2332
323245.27186292526,2333
258156.06935277584,2334
286756.42731769715,2335
310725.8384001956,2336
197393.5017810293,2337
265828.1509990402,2338
221284.709367702,2339
391379.1983260832,2340
211766.23639855703,2341
237704.12076579226,2342
230101.91469541556,2343
213992.6641980777,2344
236446.1849520693,2345
212641.35324766987,2346
196680.14681847178,2347
242067.4833420972,2348
181395.23470753076,2349
313795.26904574933,2350
254227.4598300187,2351
254130.04926968197,2352
236168.14699189167,2353
139670.1876311701,2354
147618.175027363,2355
153005.71655547305,2356
189564.76937409648,2357
197240.98109137008,2358
133881.60882962018,2359
115913.58005332561,2360
146430.63175153817,2361
256934.61007517236,2362
140096.31204605437,2363
159174.39562963124,2364
216088.6751404505,2365
193405.1196530925,2366
223042.58352706113,2367
212542.64310555308,2368
217305.9314831404,2369
169765.75266104715,2370
165496.2846209896,2371
192336.48782643685,2372
286979.7219619425,2373
316645.60937140364,2374
254961.58538453793,2375
269560.95361710875,2376
329813.8130055717,2377
145065.33349549578,2378
194806.0954011801,2379
149196.3332438828,2380
167921.06287639897,2381
215804.75598803713,2382
204825.75707402846,2383
244880.46798810986,2384
161964.07716451003,2385
133604.48076224845,2386
137031.76060521897,2387
104328.0671196175,2388
118487.94774692661,2389
149963.60680028985,2390
146095.8936494621,2391
114176.76274189519,2392
172655.6903865015,2393
143750.10868498433,2394
211081.27342988722,2395
143857.7739054953,2396
222591.13543263826,2397
135589.19617693365,2398
65707.46904717805,2399
62936.64878175303,2400
121223.83303585208,2401
136906.7105530583,2402
147196.99626930984,2403
153992.7792400039,2404
158860.79971403966,2405
140060.9461947955,2406
124774.73051073884,2407
148923.3058568552,2408
120344.11980833154,2409
173640.6297683582,2410
113974.53025059037,2411
158031.76912036084,2412
129399.20101328439,2413
157639.06012388144,2414
133634.4933878676,2415
129684.77763302489,2416
131635.78309473442,2417
132005.83856783563,2418
127262.04853565576,2419
121565.73031219654,2420
148634.3179441675,2421
107682.20985869945,2422
115143.15549626027,2423
165156.4842851539,2424
195010.54560947686,2425
131449.09323832823,2426
132338.9131426107,2427
183203.88891812006,2428
113197.09782122048,2429
132935.66031256644,2430
108926.18973016365,2431
147976.93377888866,2432
148335.65276855574,2433
138796.91472419386,2434
151783.13779618547,2435
105242.32963425574,2436
102613.02275504897,2437
124055.50330349768,2438
103218.27407038603,2439
124032.40625310494,2440
94634.35798918134,2441
98265.1882756696,2442
126616.63953966659,2443
132328.10945823204,2444
87276.65486516446,2445
132035.8834591863,2446
181498.6284972372,2447
129599.04912732444,2448
111585.92051789605,2449
154768.72492095243,2450
119221.41281748336,2451
190910.3312737273,2452
93211.1842751776,2453
118710.05539023531,2454
121247.53154212632,2455
133395.73496592115,2456
137811.237403324,2457
127130.63840702674,2458
107160.97447025812,2459
139559.60124755086,2460
127273.2974181173,2461
134252.29527884326,2462
124438.42885369531,2463
170537.05392686976,2464
141982.65331125667,2465
117713.85914972318,2466
131274.85864321317,2467
82036.98508376152,2468
80322.2340209106,2469
194016.88967747646,2470
216582.91983692878,2471
165381.5399736694,2472
116517.791526901,2473
73773.16146495049,2474
207914.10259466726,2475
115021.8868150912,2476
126720.84653966335,2477
152163.0346126845,2478
105548.98093056794,2479
154649.3409137368,2480
120051.9704908712,2481
126029.50536032667,2482
111281.52746191615,2483
122275.07676011634,2484
123543.88141688096,2485
150437.65188875308,2486
166297.27003307705,2487
166160.88254395424,2488
157301.84105478617,2489
145918.58061029186,2490
93522.63034618345,2491
197067.11009540837,2492
155972.31770123675,2493
152075.84843572468,2494
89224.88698382431,2495
238113.30990916895,2496
152995.67524015292,2497
107991.26878174207,2498
86647.2853294025,2499
119399.51000431672,2500
134545.19969453674,2501
145688.1308195952,2502
94762.02465097902,2503
172306.1859115763,2504
227102.4349564461,2505
250017.33693508225,2506
277344.27136144775,2507
250210.85941716487,2508
218264.95720925299,2509
223216.4903851615,2510
175942.31313509235,2511
208130.82614684635,2512
221736.37638087926,2513
265198.507763715,2514
150663.0801478441,2515
174583.73664229026,2516
146940.4867859232,2517
156188.19109861625,2518
234762.55170471745,2519
221498.02604578904,2520
189560.99235646217,2521
221436.55375225903,2522
119249.5250197716,2523
135156.73047819705,2524
148323.924997221,2525
137575.2090366849,2526
117754.32891646425,2527
128874.34205057006,2528
133686.53671054787,2529
125572.94556417449,2530
254875.60990155526,2531
223095.3133003527,2532
193294.34766282933,2533
235734.3121789029,2534
294534.5718160972,2535
231989.29838950417,2536
243805.1083405836,2537
183051.37430552047,2538
190659.007738332,2539
175785.20073093096,2540
183871.28024511694,2541
164678.3422383102,2542
120988.56263255251,2543
122151.84823932903,2544
137432.49241848098,2545
121777.40339774011,2546
138335.74656445868,2547
150615.44439169523,2548
152479.94743300363,2549
523973.91024877736,2550
139643.955257468,2551
129148.1301144523,2552
75689.93867118799,2553
95796.58997401113,2554
113071.01198052012,2555
98011.4794847018,2556
107159.77480666165,2557
147418.89213902364,2558
141565.10415677045,2559
154830.835146086,2560
146065.22089143717,2561
139385.96881051804,2562
151130.9544386208,2563
201237.0003664885,2564
137860.67692143167,2565
154955.45507584288,2566
142987.8944758787,2567
204821.62554787216,2568
228828.5218642739,2569
117827.5115406307,2570
191609.6277414234,2571
153734.78071857363,2572
220680.9160175667,2573
290652.3081234,2574
131673.25919871955,2575
118702.65760514305,2576
154453.36026926467,2577
82834.13288101068,2578
63994.67560062856,2579
86032.77773549006,2580
94538.50590618339,2581
100895.90169582788,2582
274009.54785389255,2583
172913.34343349142,2584
184109.7299424019,2585
220996.9397685126,2586
200114.66367477196,2587
138245.92325229393,2588
151132.10989252897,2589
201224.95226399336,2590
224359.50025136617,2591
210040.90158510848,2592
256805.7193929659,2593
185135.58734590717,2594
208446.23524791474,2595
288435.64810423704,2596
186319.4688129964,2597
280506.77475211874,2598
342348.5952881357,2599
151502.9312470159,2600
143141.02930580996,2601
85656.65485096053,2602
94245.17711467702,2603
90603.62816885844,2604
82355.11756717175,2605
144549.365192528,2606
197490.47960527573,2607
197371.24008332682,2608
173707.86261288187,2609
110980.83822527817,2610
125039.00287447781,2611
161471.24968185066,2612
130410.03005693974,2613
124286.86326049751,2614
153243.3283653831,2615
144288.6081956948,2616
184594.979560344,2617
195516.80457603897,2618
198504.95760730762,2619
188086.43007772407,2620
176010.1150404467,2621
176480.32313761584,2622
243586.4469390035,2623
297676.25774919655,2624
293280.7767536505,2625
173293.38394926878,2626
168652.03980349432,2627
482671.7510099872,2628
495679.41323279275,2629
390644.2457336849,2630
470952.14424984675,2631
416916.07578986755,2632
314358.7596524679,2633
430535.0022712939,2634
158944.36330574844,2635
173975.4200409581,2636
179238.85814573878,2637
252640.64918568332,2638
192589.48905597333,2639
151266.63417772768,2640
103900.0957294024,2641
186372.61500438832,2642
103798.15151983513,2643
118320.40394018068,2644
110767.86750163736,2645
95556.14557303439,2646
104287.8925594432,2647
141014.63897664336,2648
154577.98732217657,2649
136103.1221684338,2650
138005.17968007177,2651
398315.26806977694,2652
256131.43115665723,2653
252162.6359313157,2654
408917.33270147274,2655
327420.2446202261,2656
350689.77578431787,2657
309206.4682049082,2658
310224.58386757644,2659
366494.1611290156,2660
356054.98800187,2661
366917.2851076977,2662
296010.38529396185,2663
278274.99867091683,2664
330013.1918662833,2665
283634.52687491535,2666
170847.19977960052,2667
182699.32089462678,2668
179958.0026691007,2669
276326.05020000937,2670
190539.342271414,2671
192771.09378029348,2672
199418.37934800432,2673
193271.83668162025,2674
173041.4021468141,2675
195150.6376724267,2676
197806.09115312557,2677
247240.596248581,2678
279357.3865323039,2679
292467.1931114823,2680
404587.00119606225,2681
322851.24105211505,2682
510159.2383643449,2683
321917.6997051231,2684
330470.98714171,2685
246787.88511291117,2686
310347.3112533002,2687
217573.32140886254,2688
208666.31831019695,2689
411736.1969705053,2690
187287.05912177684,2691
141754.83754201588,2692
197686.23257262702,2693
140260.676942166,2694
192804.90234302875,2695
186659.14900776924,2696
183914.3804645993,2697
192583.44013851616,2698
167801.59950211307,2699
153654.2513031805,2700
150214.11596687592,2701
112131.59468697725,2702
128704.68911752968,2703
140202.8105289883,2704
115351.96682359565,2705
112897.79156288096,2706
123911.30410855454,2707
133383.17524938117,2708
104799.74060859694,2709
127897.03880830051,2710
264598.40012959205,2711
392998.70155557594,2712
170283.41826806875,2713
151486.77679612473,2714
170158.33845276397,2715
145178.73168736254,2716
191624.81397222469,2717
221876.46231760713,2718
152049.27138215365,2719
174017.41821729686,2720
130866.0542365658,2721
159766.61574661173,2722
143994.2096539887,2723
125827.10860591051,2724
130055.71669103681,2725
147725.26290259673,2726
175181.31686392083,2727
186921.34465925398,2728
149506.04412660125,2729
146958.89562390948,2730
134372.76263327303,2731
134669.0214141513,2732
159263.39235004765,2733
141039.22506731917,2734
